match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target
598070,586733,"Qualifier 1:Chennai Super Kings v Mumbai Indians at Delhi- May 21, 2013",Chennai Super Kings won by 48 runs,Chennai Super Kings 192/1 (20/20 ov); Mumbai Indians 144 (18.4/20 ov),21/05/2013,Delhi,Qualifier 1,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,48,,,Chennai Super Kings,192,1,20,20,Mumbai Indians,144,10,18.4,20,,
598071,586733,"Eliminator:Rajasthan Royals v Sunrisers Hyderabad at Delhi- May 22, 2013",Rajasthan Royals won by 4 wickets (with 4 balls remaining),Sunrisers Hyderabad 132/7 (20/20 ov); Rajasthan Royals 135/6 (19.2/20 ov),22/05/2013,Delhi,Eliminator,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,,4,4,Sunrisers Hyderabad,132,7,20,20,Rajasthan Royals,135,6,19.2,20,,
598072,586733,"Qualifier 2:Mumbai Indians v Rajasthan Royals at Kolkata- May 24, 2013",Mumbai Indians won by 4 wickets (with 1 ball remaining),Rajasthan Royals 165/6 (20/20 ov); Mumbai Indians 169/6 (19.5/20 ov),24/05/2013,Kolkata,Qualifier 2,Mumbai Indians,Rajasthan Royals,Mumbai Indians,,4,1,Rajasthan Royals,165,6,20,20,Mumbai Indians,169,6,19.5,20,,
598073,586733,"Final:Chennai Super Kings v Mumbai Indians at Kolkata- May 26, 2013",Mumbai Indians won by 23 runs,Mumbai Indians 148/9 (20/20 ov); Chennai Super Kings 125/9 (20/20 ov),26/05/2013,Kolkata,Final,Chennai Super Kings,Mumbai Indians,Mumbai Indians,23,,,Mumbai Indians,148,9,20,20,Chennai Super Kings,125,9,20,20,,
631943,631939,"1st unofficial T20I:West Indies A v Sri Lanka A at Kingstown- Jun 18, 2013",No result,Sri Lanka A 1/0 (0.3/20 ov),18/06/2013,Kingstown,1st unofficial T20I,West Indies A,Sri Lanka A,No result,,,,Sri Lanka A,1,0,0.3,20,,,,,,,
631944,631939,"2nd unofficial T20I:West Indies A v Sri Lanka A at Kingstown- Jun 19, 2013",West Indies A won by 5 wickets (with 50 balls remaining),Sri Lanka A 81 (18.1/20 ov); West Indies A 82/5 (11.4/20 ov),19/06/2013,Kingstown,2nd unofficial T20I,West Indies A,Sri Lanka A,West Indies A,,5,50,Sri Lanka A,81,10,18.1,20,West Indies A,82,5,11.4,20,,
566926,566897,"1st T20I:England v New Zealand at The Oval- Jun 25, 2013",New Zealand won by 5 runs,New Zealand 201/4 (20/20 ov); England 196/5 (20/20 ov),25/06/2013,The Oval,1st T20I,England,New Zealand,New Zealand,5,,,New Zealand,201,4,20,20,England,196,5,20,20,,
566927,566897,"2nd T20I:England v New Zealand at The Oval- Jun 27, 2013",No result,England 2/1 (0.2/20 ov),27/06/2013,The Oval,2nd T20I,England,New Zealand,No result,,,,England,2,1,0.2,20,,,,,,,
631573,631555,"1st T20I:Scotland v Kenya at Aberdeen- Jul 4, 2013",Scotland won by 35 runs,Scotland 113/6 (20/20 ov); Kenya 78 (18.5/20 ov),04/07/2013,Aberdeen,1st T20I,Scotland,Kenya,Scotland,35,,,Scotland,113,6,20,20,Kenya,78,10,18.5,20,,
631574,631555,"2nd T20I:Scotland v Kenya at Aberdeen- Jul 5, 2013",Scotland won by 7 wickets (with 9 balls remaining),Kenya 100/8 (20/20 ov); Scotland 106/3 (18.3/20 ov),05/07/2013,Aberdeen,2nd T20I,Scotland,Kenya,Scotland,,7,9,Kenya,100,8,20,20,Scotland,106,3,18.3,20,,
647015,645753,"Group A:Habib Bank Limited v United Bank Limited at Karachi- Jul 6, 2013",United Bank Limited won by 22 runs,United Bank Limited 159/4 (20/20 ov); Habib Bank Limited 137/7 (20/20 ov),06/07/2013,Karachi,Group A,Habib Bank Limited,United Bank Limited,United Bank Limited,22,,,United Bank Limited,159,4,20,20,Habib Bank Limited,137,7,20,20,,
647017,645753,"Group A:Pakistan International Airlines v State Bank of Pakistan at Karachi- Jul 6, 2013",Pakistan International Airlines won by 9 wickets (with 14 balls remaining),State Bank of Pakistan 154/5 (20/20 ov); Pakistan International Airlines 155/1 (17.4/20 ov),06/07/2013,Karachi,Group A,Pakistan International Airlines,State Bank of Pakistan,Pakistan International Airlines,,9,14,State Bank of Pakistan,154,5,20,20,Pakistan International Airlines,155,1,17.4,20,,
647019,645753,"Group A:Pakistan International Airlines v United Bank Limited at Karachi- Jul 7, 2013",United Bank Limited won by 4 wickets (with 5 balls remaining),Pakistan International Airlines 129/9 (20/20 ov); United Bank Limited 133/6 (19.1/20 ov),07/07/2013,Karachi,Group A,Pakistan International Airlines,United Bank Limited,United Bank Limited,,4,5,Pakistan International Airlines,129,9,20,20,United Bank Limited,133,6,19.1,20,,
647021,645753,"Group A:Habib Bank Limited v Water and Power Development Authority at Karachi- Jul 7, 2013",Habib Bank Limited won by 54 runs,Habib Bank Limited 162/4 (20/20 ov); Water and Power Development Authority 108 (17.3/20 ov),07/07/2013,Karachi,Group A,Habib Bank Limited,Water and Power Development Authority,Habib Bank Limited,54,,,Habib Bank Limited,162,4,20,20,Water and Power Development Authority,108,10,17.3,20,,
647023,645753,"Group A:State Bank of Pakistan v Water and Power Development Authority at Karachi- Jul 8, 2013",State Bank of Pakistan won by 3 runs,State Bank of Pakistan 139/8 (20/20 ov); Water and Power Development Authority 136/7 (20/20 ov),08/07/2013,Karachi,Group A,State Bank of Pakistan,Water and Power Development Authority,State Bank of Pakistan,3,,,State Bank of Pakistan,139,8,20,20,Water and Power Development Authority,136,7,20,20,,
647025,645753,"Group A:Habib Bank Limited v Pakistan International Airlines at Karachi- Jul 8, 2013",Pakistan International Airlines won by 5 wickets (with 2 balls remaining),Habib Bank Limited 180/2 (20/20 ov); Pakistan International Airlines 181/5 (19.4/20 ov),08/07/2013,Karachi,Group A,Habib Bank Limited,Pakistan International Airlines,Pakistan International Airlines,,5,2,Habib Bank Limited,180,2,20,20,Pakistan International Airlines,181,5,19.4,20,,
647027,645753,"Group A:Pakistan International Airlines v Water and Power Development Authority at Karachi- Jul 9, 2013",No result,Water and Power Development Authority 151/8 (20/20 ov); Pakistan International Airlines 8/0 (1.2/20 ov),09/07/2013,Karachi,Group A,Pakistan International Airlines,Water and Power Development Authority,No result,,,,Water and Power Development Authority,151,8,20,20,Pakistan International Airlines,8,0,1.2,20,,
647029,645753,"Group A:State Bank of Pakistan v United Bank Limited at Karachi- Jul 10, 2013",State Bank of Pakistan won by 9 runs,State Bank of Pakistan 123/9 (20/20 ov); United Bank Limited 114/5 (20/20 ov),10/07/2013,Karachi,Group A,State Bank of Pakistan,United Bank Limited,State Bank of Pakistan,9,,,State Bank of Pakistan,123,9,20,20,United Bank Limited,114,5,20,20,,
647031,645753,"Group A:Habib Bank Limited v State Bank of Pakistan at Karachi- Jul 11, 2013",Habib Bank Limited won by 6 wickets (with 12 balls remaining),State Bank of Pakistan 106/7 (20/20 ov); Habib Bank Limited 111/4 (18/20 ov),11/07/2013,Karachi,Group A,Habib Bank Limited,State Bank of Pakistan,Habib Bank Limited,,6,12,State Bank of Pakistan,106,7,20,20,Habib Bank Limited,111,4,18,20,,
647033,645753,"Group A:United Bank Limited v Water and Power Development Authority at Karachi- Jul 12, 2013",Water and Power Development Authority won by 9 wickets (with 9 balls remaining),United Bank Limited 139/8 (20/20 ov); Water and Power Development Authority 140/1 (18.3/20 ov),12/07/2013,Karachi,Group A,United Bank Limited,Water and Power Development Authority,Water and Power Development Authority,,9,9,United Bank Limited,139,8,20,20,Water and Power Development Authority,140,1,18.3,20,,
647035,645753,"Group B:National Bank of Pakistan v Port Qasim Authority at Karachi- Jul 13, 2013",Port Qasim Authority won by 9 wickets (with 14 balls remaining),National Bank of Pakistan 150/7 (20/20 ov); Port Qasim Authority 154/1 (17.4/20 ov),13/07/2013,Karachi,Group B,National Bank of Pakistan,Port Qasim Authority,Port Qasim Authority,,9,14,National Bank of Pakistan,150,7,20,20,Port Qasim Authority,154,1,17.4,20,,
647037,645753,"Group B:Sui Northern Gas Pipelines Limited v Zarai Taraqiati Bank Limited at Karachi- Jul 14, 2013",Zarai Taraqiati Bank Limited won by 8 wickets (with 2 balls remaining),Sui Northern Gas Pipelines Limited 155/6 (20/20 ov); Zarai Taraqiati Bank Limited 156/2 (19.4/20 ov),14/07/2013,Karachi,Group B,Sui Northern Gas Pipelines Limited,Zarai Taraqiati Bank Limited,Zarai Taraqiati Bank Limited,,8,2,Sui Northern Gas Pipelines Limited,155,6,20,20,Zarai Taraqiati Bank Limited,156,2,19.4,20,,
647039,645753,"Group B:Zarai Taraqiati Bank Limited v Port Qasim Authority at Karachi- Jul 15, 2013",Port Qasim Authority won by 6 runs (D/L method),"Port Qasim Authority 145/7 (20/20 ov); Zarai Taraqiati Bank Limited 105/8 (14/14 ov, target: 112)",15/07/2013,Karachi,Group B,Zarai Taraqiati Bank Limited,Port Qasim Authority,Port Qasim Authority,6,,,Port Qasim Authority,145,7,20,20,Zarai Taraqiati Bank Limited,105,8,14,14,1,112
647041,645753,"Group B:Khan Research Labs v National Bank of Pakistan at Karachi- Jul 16, 2013",Khan Research Labs won by 10 wickets (with 12 balls remaining),National Bank of Pakistan 132/7 (20/20 ov); Khan Research Labs 133/0 (18/20 ov),16/07/2013,Karachi,Group B,Khan Research Labs,National Bank of Pakistan,Khan Research Labs,,10,12,National Bank of Pakistan,132,7,20,20,Khan Research Labs,133,0,18,20,,
647043,645753,"Group B:Khan Research Labs v Port Qasim Authority at Karachi- Jul 17, 2013",Port Qasim Authority won by 19 runs,Port Qasim Authority 170/2 (20/20 ov); Khan Research Labs 151/6 (20/20 ov),17/07/2013,Karachi,Group B,Khan Research Labs,Port Qasim Authority,Port Qasim Authority,19,,,Port Qasim Authority,170,2,20,20,Khan Research Labs,151,6,20,20,,
647045,645753,"Group B:National Bank of Pakistan v Sui Northern Gas Pipelines Limited at Karachi- Jul 18, 2013",No result,Sui Northern Gas Pipelines Limited 145/2 (14/14 ov),18/07/2013,Karachi,Group B,National Bank of Pakistan,Sui Northern Gas Pipelines Limited,No result,,,,Sui Northern Gas Pipelines Limited,145,2,14,14,,,,,,,
647047,645753,"Group B:Port Qasim Authority v Sui Northern Gas Pipelines Limited at Karachi- Jul 19, 2013",Sui Northern Gas Pipelines Limited won by 7 wickets (with 31 balls remaining),Port Qasim Authority 72 (19.5/20 ov); Sui Northern Gas Pipelines Limited 73/3 (14.5/20 ov),19/07/2013,Karachi,Group B,Port Qasim Authority,Sui Northern Gas Pipelines Limited,Sui Northern Gas Pipelines Limited,,7,31,Port Qasim Authority,72,10,19.5,20,Sui Northern Gas Pipelines Limited,73,3,14.5,20,,
647049,645753,"Group B:Khan Research Labs v Zarai Taraqiati Bank Limited at Karachi- Jul 20, 2013",Match tied (Khan Research Labs won the one-over eliminator),Khan Research Labs 131/4 (20/20 ov); Zarai Taraqiati Bank Limited 131/6 (20/20 ov),20/07/2013,Karachi,Group B,Khan Research Labs,Zarai Taraqiati Bank Limited,Khan Research Labs,,,,Khan Research Labs,131,4,20,20,Zarai Taraqiati Bank Limited,131,6,20,20,,
647051,645753,"Group B:Khan Research Labs v Sui Northern Gas Pipelines Limited at Karachi- Jul 21, 2013",Khan Research Labs won by 3 runs,Khan Research Labs 131/5 (20/20 ov); Sui Northern Gas Pipelines Limited 128/5 (20/20 ov),21/07/2013,Karachi,Group B,Khan Research Labs,Sui Northern Gas Pipelines Limited,Khan Research Labs,3,,,Khan Research Labs,131,5,20,20,Sui Northern Gas Pipelines Limited,128,5,20,20,,
647053,645753,"Group B:National Bank of Pakistan v Zarai Taraqiati Bank Limited at Karachi- Jul 22, 2013",Zarai Taraqiati Bank Limited won by 9 wickets (with 10 balls remaining) (D/L method),"National Bank of Pakistan 127/4 (17/17 ov); Zarai Taraqiati Bank Limited 82/1 (7.2/9 ov, target: 82)",22/07/2013,Karachi,Group B,National Bank of Pakistan,Zarai Taraqiati Bank Limited,Zarai Taraqiati Bank Limited,,9,10,National Bank of Pakistan,127,4,17,17,Zarai Taraqiati Bank Limited,82,1,7.2,9,1,82
647055,645753,"1st Semi-Final:Pakistan International Airlines v Khan Research Labs at Karachi- Jul 23, 2013",Pakistan International Airlines won by 7 wickets (with 4 balls remaining),Khan Research Labs 146/5 (20/20 ov); Pakistan International Airlines 149/3 (19.2/20 ov),23/07/2013,Karachi,1st Semi-Final,Pakistan International Airlines,Khan Research Labs,Pakistan International Airlines,,7,4,Khan Research Labs,146,5,20,20,Pakistan International Airlines,149,3,19.2,20,,
647057,645753,"2nd Semi-Final:Habib Bank Limited v Port Qasim Authority at Karachi- Jul 24, 2013",Habib Bank Limited won by 14 runs,Habib Bank Limited 148/7 (20/20 ov); Port Qasim Authority 134/9 (20/20 ov),24/07/2013,Karachi,2nd Semi-Final,Habib Bank Limited,Port Qasim Authority,Habib Bank Limited,14,,,Habib Bank Limited,148,7,20,20,Port Qasim Authority,134,9,20,20,,
647059,645753,"Final:Habib Bank Limited v Pakistan International Airlines at Karachi- Jul 25, 2013",Match tied (Habib Bank Limited won the one-over eliminator),Habib Bank Limited 158 (20/20 ov); Pakistan International Airlines 158/7 (20/20 ov),25/07/2013,Karachi,Final,Habib Bank Limited,Pakistan International Airlines,Habib Bank Limited,,,,Habib Bank Limited,158,10,20,20,Pakistan International Airlines,158,7,20,20,,
645645,645629,"1st T20I:West Indies v Pakistan at Kingstown- Jul 27, 2013",Pakistan won by 2 wickets (with 0 balls remaining),West Indies 152/7 (20/20 ov); Pakistan 158/8 (20/20 ov),27/07/2013,Kingstown,1st T20I,West Indies,Pakistan,Pakistan,,2,0,West Indies,152,7,20,20,Pakistan,158,8,20,20,,
645647,645629,"2nd T20I:West Indies v Pakistan at Kingstown- Jul 28, 2013",Pakistan won by 11 runs,Pakistan 135/7 (20/20 ov); West Indies 124/9 (20/20 ov),28/07/2013,Kingstown,2nd T20I,West Indies,Pakistan,Pakistan,11,,,Pakistan,135,7,20,20,West Indies,124,9,20,20,,
635658,635652,"1st T20I:Sri Lanka v South Africa at Colombo (RPS)- Aug 2, 2013",South Africa won by 12 runs,South Africa 115/6 (20/20 ov); Sri Lanka 103/9 (20/20 ov),02/08/2013,Colombo (RPS),1st T20I,Sri Lanka,South Africa,South Africa,12,,,South Africa,115,6,20,20,Sri Lanka,103,9,20,20,,
635659,635652,"2nd T20I:Sri Lanka v South Africa at Hambantota- Aug 4, 2013",South Africa won by 22 runs,South Africa 145/6 (20/20 ov); Sri Lanka 123/7 (20/20 ov),04/08/2013,Hambantota,2nd T20I,Sri Lanka,South Africa,South Africa,22,,,South Africa,145,6,20,20,Sri Lanka,123,7,20,20,,
635660,635652,"3rd T20I:Sri Lanka v South Africa at Hambantota- Aug 6, 2013",Sri Lanka won by 6 wickets (with 11 balls remaining),South Africa 163/3 (20/20 ov); Sri Lanka 164/4 (18.1/20 ov),06/08/2013,Hambantota,3rd T20I,Sri Lanka,South Africa,Sri Lanka,,6,11,South Africa,163,3,20,20,Sri Lanka,164,4,18.1,20,,
633642,631556,"1st Match:Canada v United Arab Emirates at Toronto- Aug 10, 2013",United Arab Emirates won by 72 runs,United Arab Emirates 157/7 (20/20 ov); Canada 85 (16.2/20 ov),10/08/2013,Toronto,1st Match,Canada,United Arab Emirates,United Arab Emirates,72,,,United Arab Emirates,157,7,20,20,Canada,85,10,16.2,20,,
633643,631556,"2nd Match:Canada v United Arab Emirates at Toronto- Aug 11, 2013",United Arab Emirates won by 7 wickets (with 8 balls remaining),Canada 137/7 (20/20 ov); United Arab Emirates 140/3 (18.4/20 ov),11/08/2013,Toronto,2nd Match,Canada,United Arab Emirates,United Arab Emirates,,7,8,Canada,137,7,20,20,United Arab Emirates,140,3,18.4,20,,
593605,592761,"South Division:Hampshire v Surrey at Southampton- Jun 26, 2013",Hampshire won by 5 wickets (with 4 balls remaining),Surrey 139/6 (20/20 ov); Hampshire 144/5 (19.2/20 ov),26/06/2013,Southampton,South Division,Hampshire,Surrey,Hampshire,,5,4,Surrey,139,6,20,20,Hampshire,144,5,19.2,20,,
593610,592761,"North Division:Durham v Lancashire at Chester-le-Street- Jun 28, 2013",Lancashire won by 9 runs,Lancashire 165/3 (20/20 ov); Durham 156/8 (20/20 ov),28/06/2013,Chester-le-Street,North Division,Durham,Lancashire,Lancashire,9,,,Lancashire,165,3,20,20,Durham,156,8,20,20,,
593607,592761,"Midlands/Wales/West Division:Worcestershire v Glamorgan at Worcester- Jun 28, 2013",Glamorgan won by 58 runs (D/L method),"Glamorgan 159/4 (14/14 ov); Worcestershire 102/9 (14/14 ov, target: 161)",28/06/2013,Worcester,Midlands/Wales/West Division,Worcestershire,Glamorgan,Glamorgan,58,,,Glamorgan,159,4,14,14,Worcestershire,102,9,14,14,1,161
593606,592761,"North Division:Yorkshire v Derbyshire at Leeds- Jun 28, 2013",Derbyshire won by 2 wickets (with 3 balls remaining),Yorkshire 119/8 (20/20 ov); Derbyshire 120/8 (19.3/20 ov),28/06/2013,Leeds,North Division,Yorkshire,Derbyshire,Derbyshire,,2,3,Yorkshire,119,8,20,20,Derbyshire,120,8,19.3,20,,
593611,592761,"North Division:Nottinghamshire v Leicestershire at Nottingham- Jun 28, 2013",Nottinghamshire won by 7 wickets (with 14 balls remaining),Leicestershire 183/8 (20/20 ov); Nottinghamshire 184/3 (17.4/20 ov),28/06/2013,Nottingham,North Division,Nottinghamshire,Leicestershire,Nottinghamshire,,7,14,Leicestershire,183,8,20,20,Nottinghamshire,184,3,17.4,20,,
593608,592761,"Midlands/Wales/West Division:Northamptonshire v Gloucestershire at Northampton- Jun 28, 2013",Northamptonshire won by 41 runs,Northamptonshire 124/4 (12/12 ov); Gloucestershire 83/9 (12/12 ov),28/06/2013,Northampton,Midlands/Wales/West Division,Northamptonshire,Gloucestershire,Northamptonshire,41,,,Northamptonshire,124,4,12,12,Gloucestershire,83,9,12,12,,
593609,592761,"South Division:Essex v Hampshire at Chelmsford- Jun 28, 2013",No result,Essex 18/1 (2.1/10 ov),28/06/2013,Chelmsford,South Division,Essex,Hampshire,No result,,,,Essex,18,1,2.1,10,,,,,,,
593612,592761,"South Division:Kent v Middlesex at Canterbury- Jun 28, 2013",Middlesex won by 4 wickets (with 2 balls remaining) (D/L method),"Kent 129/5 (15/15 ov); Middlesex 111/6 (11.4/12 ov, target: 111)",28/06/2013,Canterbury,South Division,Kent,Middlesex,Middlesex,,4,2,Kent,129,5,15,15,Middlesex,111,6,11.4,12,1,111
593613,592761,"South Division:Sussex v Surrey at Hove- Jun 28, 2013",Surrey won by 10 runs,Surrey 157/6 (20/20 ov); Sussex 147/7 (20/20 ov),28/06/2013,Hove,South Division,Sussex,Surrey,Surrey,10,,,Surrey,157,6,20,20,Sussex,147,7,20,20,,
593614,592761,"North Division:Leicestershire v Derbyshire at Leicester- Jun 29, 2013",Derbyshire won by 24 runs,Derbyshire 173/3 (20/20 ov); Leicestershire 149 (18.2/20 ov),29/06/2013,Leicester,North Division,Leicestershire,Derbyshire,Derbyshire,24,,,Derbyshire,173,3,20,20,Leicestershire,149,10,18.2,20,,
593618,592761,"Midlands/Wales/West Division:Gloucestershire v Worcestershire at Bristol- Jun 30, 2013",Gloucestershire won by 48 runs,Gloucestershire 184/5 (20/20 ov); Worcestershire 136 (20/20 ov),30/06/2013,Bristol,Midlands/Wales/West Division,Gloucestershire,Worcestershire,Gloucestershire,48,,,Gloucestershire,184,5,20,20,Worcestershire,136,10,20,20,,
593617,592761,"South Division:Middlesex v Sussex at Lord's- Jun 30, 2013",Sussex won by 24 runs,Sussex 202/3 (20/20 ov); Middlesex 178/8 (20/20 ov),30/06/2013,Lord's,South Division,Middlesex,Sussex,Sussex,24,,,Sussex,202,3,20,20,Middlesex,178,8,20,20,,
593615,592761,"North Division:Yorkshire v Durham at Scarborough- Jun 30, 2013",Durham won by 4 wickets (with 1 ball remaining),Yorkshire 146/7 (20/20 ov); Durham 147/6 (19.5/20 ov),30/06/2013,Scarborough,North Division,Yorkshire,Durham,Durham,,4,1,Yorkshire,146,7,20,20,Durham,147,6,19.5,20,,
593616,592761,"South Division:Kent v Surrey at Canterbury- Jun 30, 2013",Surrey won by 31 runs,Surrey 176/3 (20/20 ov); Kent 145/9 (20/20 ov),30/06/2013,Canterbury,South Division,Kent,Surrey,Surrey,31,,,Surrey,176,3,20,20,Kent,145,9,20,20,,
593619,592761,"North Division:Lancashire v Nottinghamshire at Manchester- Jul 1, 2013",Nottinghamshire won by 4 wickets (with 14 balls remaining),Lancashire 155/6 (20/20 ov); Nottinghamshire 159/6 (17.4/20 ov),01/07/2013,Manchester,North Division,Lancashire,Nottinghamshire,Nottinghamshire,,4,14,Lancashire,155,6,20,20,Nottinghamshire,159,6,17.4,20,,
593620,592761,"North Division:Derbyshire v Lancashire at Derby- Jul 2, 2013",Derbyshire won by 7 wickets (with 3 balls remaining),Lancashire 151/8 (20/20 ov); Derbyshire 154/3 (19.3/20 ov),02/07/2013,Derby,North Division,Derbyshire,Lancashire,Derbyshire,,7,3,Lancashire,151,8,20,20,Derbyshire,154,3,19.3,20,,
593622,592761,"Midlands/Wales/West Division:Glamorgan v Warwickshire at Cardiff- Jul 3, 2013",Glamorgan won by 4 wickets (with 5 balls remaining),Warwickshire 118 (20/20 ov); Glamorgan 121/6 (19.1/20 ov),03/07/2013,Cardiff,Midlands/Wales/West Division,Glamorgan,Warwickshire,Glamorgan,,4,5,Warwickshire,118,10,20,20,Glamorgan,121,6,19.1,20,,
593621,592761,"South Division:Surrey v Sussex at The Oval- Jul 3, 2013",Surrey won by 3 runs,Surrey 139/6 (20/20 ov); Sussex 136/8 (20/20 ov),03/07/2013,The Oval,South Division,Surrey,Sussex,Surrey,3,,,Surrey,139,6,20,20,Sussex,136,8,20,20,,
593623,592761,"South Division:Middlesex v Essex at Lord's- Jul 4, 2013",Middlesex won by 7 wickets (with 2 balls remaining),Essex 170/8 (20/20 ov); Middlesex 174/3 (19.4/20 ov),04/07/2013,Lord's,South Division,Middlesex,Essex,Middlesex,,7,2,Essex,170,8,20,20,Middlesex,174,3,19.4,20,,
593624,592761,"North Division:Leicestershire v Durham at Leicester- Jul 5, 2013",Leicestershire won by 11 runs,Leicestershire 176/5 (20/20 ov); Durham 165 (19.5/20 ov),05/07/2013,Leicester,North Division,Leicestershire,Durham,Leicestershire,11,,,Leicestershire,176,5,20,20,Durham,165,10,19.5,20,,
